PaperID,Author,Year,Study,Subgroup,Gesture,Comparison,Baseline,Age (days),N,d,var(d),Presentation time (seconds),Response time (seconds),Modelling while responding,Setting of Data Collection,Who Delivers the Modelling,Exposure Quantity,Exposure Duration Per Slice,Response Quantity,Response Duration Per Slice,Total Exposure Duration,Total Response Duration,Trials-to-criterion,Infant Alertness Measured,How was Infant Alertness Measured,AlertM,Measure of Alertness or Attention by Infants,Reports How Sample Size Was Determined,Reports Statistical Power,Analysis Method,Analysis Method category,Analysis Method Appropriate for Correlated Data,Analysis Method Appropriate for Counts,Initial Sample Size,Number of Dropouts,Reported Participant Flow,Reason for Dropouts,Final Sample Size,Proportion of Sample Dropped
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_1,1 week,CLICK sound,Tube protrusion,0,7,64,0.06,0.031760544,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,77,0.376623377
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_1,1 week,CLICK sound,Box opening,0,7,61,0.05,0.033343924,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,77,0.376623377
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_1,1 week,CLICK sound,Happy face,0,7,66,0,0.030769231,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,77,0.376623377
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_1,1 week,CLICK sound,Sad face,0,7,66,-0.13,0.030835231,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,77,0.376623377
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_1,1 week,CLICK sound,Finger protrusion,0,7,69,-0.03,0.029415122,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,77,0.376623377
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_1,1 week,CLICK sound,Grasping,0,7,69,-0.03,0.029415122,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,77,0.376623377
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_1,1 week,CLICK sound,MMM sound,0,7,69,0.12,0.029465484,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,77,0.376623377
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_1,1 week,CLICK sound,EEE sound,0,7,69,-0.07,0.029430044,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,77,0.376623377
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Tongue protrusion,Mouth opening,0,21,80,0.04,0.025321583,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Tongue protrusion,Tube protrusion,0,21,71,0.23,0.028763056,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Tongue protrusion,Box opening,0,21,70,0.29,0.029294633,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Tongue protrusion,Happy face,0,21,78,0.08,0.025995075,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Tongue protrusion,Sad face,0,21,78,-0.03,0.025976986,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Tongue protrusion,Finger protrusion,0,21,79,0.09,0.02566732,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Tongue protrusion,Grasping,0,21,77,0.3,0.026615738,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Tongue protrusion,MMM sound,0,21,74,0.36,0.027847176,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Tongue protrusion,EEE sound,0,21,74,0.39,0.027925286,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Tongue protrusion,CLICK sound,0,21,74,0.3,0.027709702,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Mouth opening,Tongue protrusion,0,21,80,-0.08,0.025336965,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Mouth opening,Tube protrusion,0,21,70,0.18,0.0291046,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Mouth opening,Box opening,0,21,69,0.24,0.029626644,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Mouth opening,Happy face,0,21,78,0.15,0.026048027,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Mouth opening,Sad face,0,21,78,0.02,0.025975342,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Mouth opening,Finger protrusion,0,21,78,0.09,0.026000666,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Mouth opening,Grasping,0,21,76,0.11,0.026707538,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Mouth opening,MMM sound,0,21,73,0.16,0.027867901,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Mouth opening,EEE sound,0,21,73,0.14,0.027846779,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Mouth opening,CLICK sound,0,21,73,0.05,0.027786579,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Happy face,Tongue protrusion,0,21,78,0.1,0.026006915,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Happy face,Mouth opening,0,21,78,0.17,0.026069076,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Happy face,Tube protrusion,0,21,68,0.14,0.029924972,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Happy face,Box opening,0,21,67,0.22,0.030489141,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Happy face,Sad face,0,21,78,0.15,0.026048027,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Happy face,Finger protrusion,0,21,76,0.17,0.026764284,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Happy face,Grasping,0,21,74,0.19,0.027522584,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Happy face,MMM sound,0,21,71,-0.02,0.028572878,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Happy face,EEE sound,0,21,71,-0.02,0.028572878,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Happy face,CLICK sound,0,21,71,0.17,0.028676117,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Sad face,Mouth opening,0,21,78,-0.15,0.026048027,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Sad face,Tube protrusion,0,21,68,-0.12,0.02990528,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Finger protrusion,Tongue protrusion,0,21,79,0.17,0.025734841,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Finger protrusion,Mouth opening,0,21,78,0.22,0.02613321,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Finger protrusion,Tube protrusion,0,21,71,0.33,0.028965913,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Finger protrusion,Box opening,0,21,70,0.33,0.029385791,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Finger protrusion,Happy face,0,21,76,0.06,0.026678827,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Finger protrusion,Sad face,0,21,76,0.07,0.026683218,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Finger protrusion,Grasping,0,21,78,0.17,0.026069076,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Finger protrusion,MMM sound,0,21,74,0.32,0.027752749,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Finger protrusion,EEE sound,0,21,73,0.37,0.028259727,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Finger protrusion,CLICK sound,0,21,73,0.12,0.027828472,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Grasping,Tongue protrusion,0,21,77,-0.09,0.026342785,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Grasping,Mouth opening,0,21,76,-0.01,0.026667004,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Grasping,Tube protrusion,0,21,69,-0.01,0.029412138,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Grasping,Box opening,0,21,68,0.28,0.03014765,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Grasping,Happy face,0,21,74,0.06,0.027409758,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Grasping,Sad face,0,21,74,-0.11,0.027439266,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Grasping,Finger protrusion,0,21,7,0.09,0.333727083,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Grasping,MMM sound,0,21,74,0.18,0.027509739,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Grasping,EEE sound,0,21,74,0.21,0.027550357,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,Grasping,CLICK sound,0,21,73,0.15,0.027856988,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,MMM sound,Tongue protrusion,0,21,74,0,0.02739726,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,MMM sound,Mouth opening,0,21,73,-0.08,0.027800309,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,MMM sound,Tube protrusion,0,21,68,-0.09,0.029881421,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,MMM sound,Box opening,0,21,67,0.05,0.030312643,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,MMM sound,Happy face,0,21,71,0.07,0.028589179,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,MMM sound,Sad face,0,21,71,0,0.028571429,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,MMM sound,Finger protrusion,0,21,73,0.21,0.02793303,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,MMM sound,Grasping,0,21,74,0.04,0.027402815,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,MMM sound,EEE sound,0,21,74,0.2,0.027536123,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,MMM sound,CLICK sound,0,21,74,0.13,0.02745593,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,CLICK sound,Tongue protrusion,0,21,74,-0.15,0.027475371,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,CLICK sound,Mouth opening,0,21,73,-0.08,0.027800309,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,CLICK sound,Tube protrusion,0,21,67,-0.11,0.030349558,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,CLICK sound,Box opening,0,21,66,0.12,0.030825467,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,CLICK sound,Happy face,0,21,71,-0.07,0.028589179,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,CLICK sound,Sad face,0,21,71,-0.11,0.02861526,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,CLICK sound,Finger protrusion,0,21,72,0,0.028169014,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,CLICK sound,Grasping,0,21,73,-0.21,0.02793303,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,CLICK sound,MMM sound,0,21,74,0.07,0.027414271,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_2,3 weeks,CLICK sound,EEE sound,0,21,74,0.07,0.027414271,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,82,0.292682927
Oostenbroek2016,Oostenbroek,2016,Oostenbroek2016_3,6 weeks,Tongue protrusion,Mouth opening,0,42,83,0.14,0.024450729,15,15,1,Home,Experimenter,2,15,4,15,60,300,0,Yes,"Just says ""in a quiet, alert state""",Experimenter judge,Not reported,No,No,GLMM,GLMM,Yes,Yes,106,,1,,87,0.218390805
